subscription_id,account_id,subscription_start_date,subscription_end_date,trial_start_date,trial_end_date,revenue
d3daf662-2588-4f47-b133-278ceef8a623,cf3cdbe5-30fa-449e-ba7a-575586fe234b,,,2019-03-06,2019-03-13,
e66348f1-3800-4148-9af1-ab661842e8f6,3a0678f0-4b32-42fa-add9-f7772260c281,2019-03-14,2020-03-14,2019-03-07,2019-03-14,1069.52
1b7c807f-556e-4c77-9173-4fc97b198770,6e779ea5-96f3-4b25-9486-31abdd42debd,2019-03-07,2020-03-07,,,1244.5
0cef7696-ee74-4937-bba5-c2667b3a49e7,57df05f4-ee49-4de1-830f-9d737b7bd782,2019-03-07,2020-03-07,,,1340.54
b1e5784c-10ce-4398-b62b-b27a1db2db21,d5da2e67-0811-416c-af18-9db01ede066f,,,2019-03-07,2019-03-14,
5531ca58-defa-4ba4-b845-7255c058768f,d914c2bb-2f77-40ef-93b5-a19a3d749a4d,2019-03-07,2020-03-07,,,1136.46
4fa6d879-0bd9-4ba0-9a70-9aa749b0f35e,f188000b-e5ff-4512-9b4c-42100b57ffed,2019-03-08,2020-03-08,,,868.15
7bab9673-f63d-4fbe-b915-1c3c447dcabd,82914e03-4eef-493b-802e-e15fa738d7c6,,,2019-03-08,2019-03-15,
d6ffff80-568b-4170-8950-ff195503818f,0f087962-a6df-4b5a-84dc-fbdb84332b19,,,2019-03-08,2019-03-15,
2fdfb538-0f7d-41e6-b957-0b4f2bd160d7,c2905d8f-610e-483a-9642-f8f1ba8e35c8,2019-03-15,2020-03-15,2019-03-08,2019-03-15,981.93
2e70f88e-75a6-4b44-bd85-0a8a29e093f4,aa9f1131-811d-476e-ba97-fd7b026c09a2,2019-03-09,2020-03-09,,,827.12
6ce35f4b-c6eb-4256-85dd-49f7ca50a2ed,97b359ab-f7ee-485d-b6cd-1b0c05f03594,,,2019-03-09,2019-03-16,
d3b201bc-557d-4186-bd6c-7e3b9099018a,7519db9a-2d79-4bb4-bc12-3f18b34c6a25,,,2019-03-09,2019-03-16,
364dd8c4-bc95-4ae3-ab14-bae32088e988,6a3c0d1b-dd91-4c22-a7c0-70bcf2ed14c2,2019-03-10,2020-03-10,,,669.4
87f3d342-491b-4893-bfa8-b18b840584dc,a0407df9-0022-4bcd-962c-9b247b07c9a4,,,2019-03-11,2019-03-18,
089efedb-19be-48cf-9ff7-9b5a26d70dd3,b2f6095c-0f26-4bf5-a14e-5ad6365cea72,2019-03-18,2020-03-18,2019-03-11,2019-03-18,967.38
b69d84d7-e669-4701-8e37-e86d25adcff1,9c851176-872b-40ab-9d66-d9df744d6357,,,2019-03-11,2019-03-18,
d3ed7dc2-2286-415a-b3d4-f721f9e3ec9b,b2385de8-ad15-41e1-842c-c7d70d4432b2,2019-03-13,2020-03-13,,,1081.46
56a26aaa-d10f-4481-90e4-d2cb74ba2c9d,0308abbe-c33f-4f93-ba72-70e4ea4ecf72,2019-03-20,2020-03-20,2019-03-13,2019-03-20,843.15
b4bc2971-f72b-4b0b-9068-26e3c4f9c9e5,6880d57a-53c2-4371-a18a-626f19445e3e,2019-03-20,2020-03-20,2019-03-13,2019-03-20,1282.38
15c37450-ee47-436b-82f7-0b29bdf65935,faf18b36-a74e-4955-8623-a9986287d366,2019-03-13,2020-03-13,,,994.11
d0cb1757-cf2d-4d26-8e78-99eef71f51dc,bd4f667f-daab-45e7-8c90-b6a0ef951b03,,,2019-03-13,2019-03-20,
68d231ab-a1f3-4fc9-a0e9-7d30c17ed78f,e3dec271-acca-4484-9900-981a50d34c90,,,2019-03-13,2019-03-20,
65793dde-499e-4c57-8506-aa63d4bbbff8,3af5ff42-d1be-42dd-a7ae-f23b1774027b,,,2019-03-14,2019-03-21,
1c8c1e3e-ce1f-46b4-8513-0bd71d05dff9,9b74076b-8d70-495e-998b-f5fe66d25143,2019-03-21,2020-03-21,2019-03-14,2019-03-21,1145.32
2e849a9f-c3dd-43f5-b19b-6f68b87910a5,45083f22-cf3d-4a21-ae4d-526618bca4bc,,,2019-03-14,2019-03-21,
a80a4acf-a8a7-4bec-b5d8-fb779576daad,4fd70956-6b15-43dd-9397-f0087293c229,,,2019-03-14,2019-03-21,
8d50d711-801c-47f8-bf7a-6bc19107ce84,cb7a11d3-845e-48c3-b0b5-d10d3dc50bd3,2019-03-21,2020-03-21,2019-03-14,2019-03-21,797.32
1be8b537-07e3-4b56-99b8-dd469f87eb70,9464929a-ca55-454f-9695-aa6756979d36,2019-03-22,2020-03-22,2019-03-15,2019-03-22,1116.99
8237f1f5-f866-42f3-b8ab-0d05a2b32804,6bf20cca-a134-4d8d-aa9a-8e19eae161fc,2019-03-22,2020-03-22,2019-03-15,2019-03-22,616.38
01e58e03-f2cc-44d6-aa34-7208b60ee302,ef5b6ddf-24d6-43c7-8e40-0a5d36dde6e7,,,2019-03-15,2019-03-22,
05e48de8-16ab-4953-9ebc-ce7827c39eb5,371fdc61-752e-4e58-a61b-c00070e34b5c,,,2019-03-15,2019-03-22,
005618d7-f88f-42ae-aeca-7fb8e6491266,00b6e8db-66ed-4f52-b39c-1b7b402a57c8,2019-03-15,2020-03-15,,,1002.5
c6d59481-5324-4df5-8598-b918e8c811af,0f593895-7260-4fd3-9250-d03a64eb942f,2019-03-16,2020-03-16,,,817.73
9ba43fcf-0a28-40e7-b854-074c2deaa492,9bf3d877-3189-4961-9958-57f84f9a9a4a,2019-03-16,2020-03-16,,,794.98
0e01dcea-a318-407b-948e-d7a773188e05,b4613a82-5420-4375-80dd-dadce913a3bd,2019-03-23,2020-03-23,2019-03-16,2019-03-23,782.02
87793465-9eb5-4290-a03d-a6ad98656601,718a6d52-c32c-4e98-90be-398d75980237,,,2019-03-16,2019-03-23,
b0c1b41d-0ef7-4ec2-816e-e42bd19ea070,197bf836-b5c4-42d5-beb2-a40aa355a92f,2019-03-23,2020-03-23,2019-03-16,2019-03-23,794.87
bafbc9df-99f4-432c-a6cb-a01a1c3efe95,c5064052-5656-40a6-87b8-e6d4db4696d8,,,2019-03-17,2019-03-24,
715c264e-a50e-47d1-9b3b-1c839cb11678,b863d3fa-f2de-42f7-af8e-0c06c9dfefde,2019-03-17,2020-03-17,,,970.61
78083668-0d72-40ce-b97c-852081e31a8e,9f86c1b8-85dc-4674-8bb9-8515e6a309f9,,,2019-03-17,2019-03-24,
e39e16a0-a3a4-43b9-ae82-9b2345a76a8e,20dd8930-9ac1-4c1f-8f97-c12a49d77d97,,,2019-03-17,2019-03-24,
c043e8f0-33cb-4058-9508-bd571345f5fd,4af55b45-519d-451e-a308-b8089aa9b5ad,2019-03-18,2020-03-18,,,670.76
f30e703c-fd3a-49a3-8efe-cd1bf5c1c529,63d4c837-8caa-4d8d-aab6-4ae43cde7554,,,2019-03-18,2019-03-25,
3ac7b833-57ba-4ccd-92a5-074fc77594df,1c249479-c2b4-471c-9d63-7f935c2d42ca,2019-03-18,2020-03-18,,,1071.04
967fd81e-82fc-4daf-a6a2-210d1eac71c8,9ee5b7f0-ca42-405d-93dc-dee73db9c42f,2019-03-19,2020-03-19,,,1000.39
5490744c-c4cf-4761-a68a-427b9f1dfc11,9b2be11d-fc02-4dcb-9262-805ec135eaf0,2019-03-19,2020-03-19,,,1079.95
0f8177e5-d853-41e2-bd33-eff38a31db4a,69cb22c3-b4f6-4d49-a6f4-c930fa332d41,2019-03-20,2020-03-20,,,965.59
d0aa4fe5-7607-446e-a6a6-dcf376a44c52,ad6fd8b5-5628-4e41-beb3-41318cacf5bf,2019-03-20,2020-03-20,,,743.58
68440fbd-99b0-44e9-8232-6e291e3e3a03,76a293b8-7138-4c43-9024-681d404cc2e1,2019-03-27,2020-03-27,2019-03-20,2019-03-27,912.69
96870cef-7b81-4cb9-93e4-4237e72a219f,4a2596bc-e2f0-4369-8e63-366972458085,,,2019-03-21,2019-03-28,
40459517-34b4-4aeb-b230-d03884c7c0f9,e3891a06-7b70-4878-827d-3a9b9ceb9f25,,,2019-03-21,2019-03-28,
4cd3f693-9e1f-46fc-aec1-75b641b1c7f0,2ab2eaa4-fb12-4955-8ca8-5f394e349739,,,2019-03-21,2019-03-28,
5b3d5c9b-2573-4f5c-a1ac-f5c5dc893955,2258e5a3-b0a5-4c8a-85f6-bce4a7090a25,2019-03-29,2020-03-29,2019-03-22,2019-03-29,1052.71
4db3f690-d1fc-4119-9edd-e0c72167dfcf,3c31d041-fb40-410c-88d9-9e8c2f16a963,,,2019-03-22,2019-03-29,
599cb628-4c4f-48b4-8b8e-88bcba8b7ac9,5cebd144-f6a6-4cd0-a096-fea917c6a358,2019-03-22,2020-03-22,,,1003.71
9b9eb55a-3aad-458d-aa26-33e19dcbcc52,30ebd107-6d12-4a2b-ac82-ad7d096461f3,2019-03-30,2020-03-30,2019-03-23,2019-03-30,1401.31
129346a8-d97b-4bd7-bf2f-98a2d6ad6fd1,14db878a-ea08-453b-93bc-12ffc9cc1c10,2019-03-30,2020-03-30,2019-03-23,2019-03-30,911.5
60c0ce43-fbac-40ce-8de1-a813cc498b80,7790e453-f070-4787-8355-44e6baa2ad3c,,,2019-03-23,2019-03-30,
b5502e38-ba16-4e95-aa32-6e97871117dc,faeb9bea-3215-4533-b4f8-9d690cc77695,,,2019-03-23,2019-03-30,
65e1bb12-1227-4594-83dc-1fc36b327d25,3fb50ccb-1be6-4931-87e7-334d10a0e09f,,,2019-03-23,2019-03-30,
15981545-0c99-4c76-9da0-85708eb45535,8a681549-a863-46cb-9001-c196804d1c09,2019-03-30,2020-03-30,2019-03-23,2019-03-30,733.96
c1c7ab6f-88cd-4e06-8df5-ce9e3f21bbcf,b8169326-fdcb-47d4-a285-84fa7497c282,2019-03-31,2020-03-31,2019-03-24,2019-03-31,847.72
036562b4-3dd1-4f3d-8782-6296079d14bf,e7a669a0-3554-465c-be89-26cb76293c80,,,2019-03-24,2019-03-31,
0f8684e8-9ab2-4ec1-9ca9-b889aa05492f,b16ea6b8-f6fb-4a22-9766-14384c0c4f68,2019-03-24,2020-03-24,,,830.94
aa53b390-b50d-48f9-928c-4c904c8ce3a0,fcaf1f0e-923f-4618-9b7b-1b849f4ba106,2019-03-24,2020-03-24,,,856.86
333920d3-e9f4-4844-bd77-4c357d0f47d8,c888f4c3-aaeb-47a2-b9c2-056a1ccb1ba3,2019-04-01,2020-04-01,2019-03-25,2019-04-01,754.2
2a898e71-a78d-47a6-92fe-f27a1cc84cb9,27b8eeb1-77f8-4fcd-b952-ee73a5a95db3,,,2019-03-26,2019-04-02,
a6ad04fb-a5aa-4cac-8578-82f629a66975,35e0d96f-0103-45e0-95b4-bacd20e10c46,2019-03-26,2020-03-26,,,1746.54
895c63e0-98e3-4691-89b0-a54ff7a0eaaa,b01dacbe-8d29-4ed5-86db-442e75cddfa0,,,2019-03-26,2019-04-02,
f7a2f7e3-1e18-4fb1-a2ea-37c083ca3242,16b967b6-2039-4a59-9226-2ab462fa1c3d,,,2019-03-27,2019-04-03,
8596db3d-502b-4a2d-95e3-6e8c5ba04583,74cc3156-e88c-422d-b7f6-6ded73ed5c48,2019-03-27,2020-03-27,,,874.29
a21785f5-e2d6-4e18-a1e5-c0d15567b360,bd25c764-c060-4eb6-abcd-3a878f6ea8f1,2019-04-03,2020-04-03,2019-03-27,2019-04-03,705.19
800e956c-1e00-4227-90c9-ef1a25b97647,018e8a0b-2be4-4e8d-b63c-a7631c2769db,,,2019-03-27,2019-04-03,
cd9f64b7-5f1c-4b92-877e-2f4376321f26,285158d3-e030-460d-ab80-44d44c211e8e,,,2019-03-27,2019-04-03,
5f4348f7-2045-4277-b26c-67e7432ec94a,5b3ecd22-62ba-4164-b0c4-4ebcf8d93c70,,,2019-03-28,2019-04-04,
716ce9b5-2d27-439d-91e3-620038f0b8fa,9d91c2ed-8597-4585-b73c-0fa7e0eb8b62,2019-04-05,2020-04-05,2019-03-29,2019-04-05,909.51
e82f75e8-b69d-40b8-a316-1c185a3c1350,d698bbfe-2c04-4fe3-ac30-6112a337a2a7,,,2019-03-29,2019-04-05,
e1fef6cc-6a39-4a27-9f51-01973f58bc3a,baccdc87-1edc-4692-8d0a-d2743970d6a1,2019-03-29,2020-03-29,,,803.5
120d44da-9f6d-44a9-af24-a63dc8426060,b9612946-e255-4bd9-a2b5-b5306e4a1eed,2019-04-05,2020-04-05,2019-03-29,2019-04-05,1016.06
7f6e3415-9167-4475-8ba3-fa38e86c1c45,7ff32593-cec2-499d-9b02-2003ca2070fd,,,2019-03-29,2019-04-05,
ec8a77fe-826b-4d43-9d3a-03f968f0617d,e51d9dac-245d-4673-8e47-d342960a762c,,,2019-03-29,2019-04-05,
6ecd854f-b75f-42be-a4f0-38426b86155e,0a69ab06-a5f0-4764-8e9d-ecab51f9ee59,,,2019-03-29,2019-04-05,
8a5c2cc7-8989-46d1-a969-40822e58a016,bdb5e0e8-1dd1-4f92-909d-821c2d590169,2019-04-06,2020-04-06,2019-03-30,2019-04-06,780.36
fd8f96c2-ddac-40d8-84f1-5ddf7008aa29,f3cfca69-d4e7-4a97-806d-14b85d3f0bb6,,,2019-03-30,2019-04-06,
52ec2651-f13a-4afc-b696-a2b45c868c5b,f89db2ca-c68c-4161-87d6-ba399218879c,2019-03-31,2020-03-31,,,1122.41
0df28cc0-c811-4e2d-a24f-ae64d4cf7658,2ba7cc18-48d1-4a69-800b-52b0f9e509f6,2019-04-01,2020-04-01,,,910.88
978f2766-4873-4f50-ac17-3ae61bba2980,3ce1b052-f096-4762-ba9e-1495e0067272,2019-04-08,2020-04-08,2019-04-01,2019-04-08,967.14
92883772-033c-4892-87f0-a2851515847d,9c657d1c-9d0c-4ada-a7fd-b23e1df448cc,2019-04-02,2020-04-02,,,860.43
9444ab02-a564-471e-b29c-06a89bab50bd,14e0f7bb-e697-45f5-af45-afb2976276d5,2019-04-02,2020-04-02,,,917.86
7f47e15d-b666-45da-b0c9-255af2cc6862,2f11e0ed-be97-45d6-bd21-6b5f18caaa6b,2019-04-02,2020-04-02,,,1125.72
c5535b2c-4377-4933-9327-83e893db5db2,cf192f62-c151-490b-8f38-e8e0c3796f23,2019-04-02,2020-04-02,,,981.03
1d6bb4ed-8e73-4eb1-856a-0eff6fd95087,cd4aa4b3-ddfb-4474-8da3-32e5641473fa,,,2019-04-03,2019-04-10,
4080bc65-7eb4-487b-81df-a8c3205324f2,2b7c214c-2540-4ac7-9edd-5d5feace138f,2019-04-03,2020-04-03,,,659.3
7057a35d-b7f9-43f1-8c0e-65e5d44b0fc1,b37c345f-a663-403a-b476-fe493d72cfe4,2019-04-03,2020-04-03,,,1002.55
07908baf-34af-43b8-8244-cf24583d454c,d0d53a47-1dc9-4873-aa2a-30ecf227fff2,,,2019-04-03,2019-04-10,
52590c80-5e31-49fa-b4ba-a74487f2c756,1863d9cd-eb12-49ac-8671-e9ecb36e64da,2019-04-10,2020-04-10,2019-04-03,2019-04-10,691.44
df09a873-5875-483a-bcb6-4aafe9cbd50a,489b7d68-cb88-431c-9b2d-792f2c49276e,2019-04-11,2020-04-11,2019-04-04,2019-04-11,791.29
629c810e-5474-46ea-b90e-944741ac2bd0,863430fa-9091-4fa6-be18-ca2bd7913455,2019-04-04,2020-04-04,,,834.44
9c9a4fc7-49fd-4e53-b6fa-c0e4e72f2991,5fb7e814-795a-47bd-8840-d6e81415d64e,,,2019-04-04,2019-04-11,
ab5d3388-ef20-4a2f-ab59-18bdb21b1517,9e1ab66b-c14d-44a9-a23a-c1a09f048782,2019-04-04,2020-04-04,,,978.82
9c7d3128-0c3a-4223-8d92-0cf6d8c14812,5d6097ca-b7ec-425e-af5a-f7bf39ca90ee,2019-04-12,2020-04-12,2019-04-05,2019-04-12,1484.05
992170f7-f81d-432d-8c24-09c14da6a437,87081ba1-e2d2-4487-b09d-bf85a86ea3a4,,,2019-04-05,2019-04-12,
cb9bc70b-7199-4a74-9d5a-a7753041b351,4282b9c8-d7d1-4eb5-8734-49c324df5630,2019-04-12,2020-04-12,2019-04-05,2019-04-12,753.79
1bb54715-d2e3-4894-b088-3505eb1b8123,cb8d1fe5-fbba-4d00-94e1-8c9b673b85cb,2019-04-13,2020-04-13,2019-04-06,2019-04-13,866.5
cdc005d6-f32a-43a1-89da-931f039227a6,2f764bba-6a6e-4981-98fd-7205a66786cd,2019-04-06,2020-04-06,,,1239.64
38171b24-d1fc-4faf-9131-ffa9e8b4e9c6,6454110d-8db2-45f7-8439-c0f633f40ea1,,,2019-04-07,2019-04-14,
5fa07af5-cc5a-4763-ac64-e67191ad1fd4,60717948-663d-4ca8-a562-fbe8a37c4eef,2019-04-14,2020-04-14,2019-04-07,2019-04-14,643.28
300286b8-25e1-4393-bb07-b3063218faf2,3c9226fa-9530-4316-b4db-093c080c70f2,,,2019-04-07,2019-04-14,
1161e00c-e126-4ef9-af96-ef5ff78c4959,8452acad-9c74-4a4d-a85a-0c03c9e94f13,,,2019-04-07,2019-04-14,
6b9e31df-51ff-44a1-a177-3ee8ca8a2998,9a091ca7-ba25-4f20-b4e1-48c99d31b9b6,2019-04-08,2020-04-08,,,490.19
e536cf2b-2ca8-423e-8b5f-c111345866bc,c4697db6-010d-41d8-b71c-3af4f512c139,2019-04-15,2020-04-15,2019-04-08,2019-04-15,555.36
46364db7-8dad-49f3-a21b-53a852c7e619,9f8fbbba-303b-4ae2-a609-273952e94b19,,,2019-04-11,2019-04-18,
6afbcf77-d399-46f6-8c93-a7fed26aa188,a4070c00-2929-461b-aafc-f5d7547495b9,2019-04-11,2020-04-11,,,985.41
6015aca1-d407-44fd-a484-cd93f0b367d4,bf77707d-a988-4ed9-8c87-af8f33ba0fd0,2019-04-11,2020-04-11,,,880.5
ef48a436-dc46-4b74-b3ee-a222556a107d,304ed763-8e25-4de6-876c-6009d02b727f,2019-04-18,2020-04-18,2019-04-11,2019-04-18,1035.11
b5cf9380-e3a0-4498-9ca1-e283b8b8aa87,ec166d2d-d924-43ca-95d7-b9f56439e999,,,2019-04-11,2019-04-18,
41c0ab72-4c9e-430c-b834-d67cce743091,a5b0cf91-3edb-4862-b7fa-c65c216cd61e,2019-04-11,2020-04-11,,,1288.74
930ce68e-15ab-4f31-bd31-d60b16524ab1,8fbe4b92-baa1-4de8-ae30-6138920f9128,2019-04-18,2020-04-18,2019-04-11,2019-04-18,759.41
3a77e1cf-2c4d-4d77-8a65-1cacbd893051,76c55bb0-2a8a-4b21-91bd-0a04e36235f0,2019-04-18,2020-04-18,2019-04-11,2019-04-18,1031.58
a72b3675-5f3c-45bc-b524-31ac3caadbd4,7ff7bc91-5e3e-4b0d-8b70-be7cb223a4d3,2019-04-19,2020-04-19,2019-04-12,2019-04-19,1160.07
5b1abad0-44ea-443d-9a96-872c8e96da5d,90add7eb-d97d-456d-8f5f-44111fcb8778,,,2019-04-12,2019-04-19,
b69b428b-7f37-4b58-85bd-6974d96f0e0e,9ed66f68-a426-48c0-9836-fad2d3f5ef1a,,,2019-04-13,2019-04-20,
9ce809d9-d03b-4b82-bd2b-c1fc42db3fd6,048846a5-c018-4ed5-9289-50736895ba9f,2019-04-20,2020-04-20,2019-04-13,2019-04-20,831.43
94e554d7-62ee-4189-b030-358a88b1dfd5,5516e456-acf5-4743-b058-9dd7dcbffd48,,,2019-04-14,2019-04-21,
bb7d7c00-c39d-4ff1-8c12-5e3c5ae4b77e,bcca50f3-e090-4954-917d-d86037b0851e,2019-04-22,2020-04-22,2019-04-15,2019-04-22,588.3
0b1fd014-a2c4-4e97-a020-2b7d8e5ee57f,bb316d77-dc58-45b8-a36b-349ddaa5fdcc,,,2019-04-16,2019-04-23,
5b4d6ea8-14fb-44e2-aba1-3475256cdf8c,9fa1ba79-2954-45ba-b711-a513220a8244,2019-04-23,2020-04-23,2019-04-16,2019-04-23,745.97
c2a0cee1-2c37-4fa9-961c-6785abfa2825,bc128146-75d0-495f-bf48-54fdb0862e42,2019-04-16,2020-04-16,,,924.49
75e6b11a-fbe2-42a9-a9d7-9c1854db706f,36d1a0e1-e6e1-41c4-9ce8-bb4ab6dd35da,2019-04-23,2020-04-23,2019-04-16,2019-04-23,1245.94
91c7b4d5-5a7b-4234-93fb-b539e1bbc6fc,be504133-55ab-4216-8073-5fa3e319378f,,,2019-04-17,2019-04-24,
88d28e49-50bf-47f5-a54f-290fa45e90fc,91831d97-662f-43cd-8ab5-0833b5bea883,2019-04-24,2020-04-24,2019-04-17,2019-04-24,828.53
727d4260-33e1-49e1-9e1b-ee135b135fb4,801c3f5c-a839-4c4b-b818-80802e287364,2019-04-17,2020-04-17,,,1116.59
5febeb02-c298-4016-8776-70c23373ec48,2248db80-8278-4d48-a6b6-acca16250caa,2019-04-25,2020-04-25,2019-04-18,2019-04-25,756.1
a0abab4a-61f6-4c62-8b2d-f5648fcb6542,af0bb9a7-96d7-4ced-92ee-473e058b5485,2019-04-18,2020-04-18,,,1579.53
d55f9699-ad33-4ebf-b4c7-ab1741b3c067,d0ca56f7-8cdb-4c51-8c51-6652ab149816,,,2019-04-19,2019-04-26,
de3bf32b-adf7-4fbd-94c4-5a4c01960eaa,58e871ff-d071-4d42-8d4b-1cbb3c52c57f,,,2019-04-20,2019-04-27,
aba19d4b-088e-4ac0-83e5-1ac25bc92743,8049f855-313d-40e2-8c3f-7b779daad123,2019-04-20,2020-04-20,,,1027.29
a8bbd52d-9951-440a-be57-137fb1360a11,d578a23b-5704-4cd6-b48d-a236b8ff4409,,,2019-04-20,2019-04-27,
b2e1033b-ec4e-4f84-93c6-7b9f39196f0e,3621064a-29ab-4c9e-b7c9-b0293f36f50c,,,2019-04-21,2019-04-28,
fd3a9208-9ce9-43f0-813a-1723ee9f0887,a3dd2cb0-a6f2-444b-acf2-9a0679e40a55,2019-04-22,2020-04-22,,,951.07
14b564d1-7f5b-4ef2-bb92-2176a3f4fca3,d8dd9737-c993-46c2-a3aa-364bc840e20d,2019-04-22,2020-04-22,,,418.3
044ec8b7-26a7-4305-a009-18db73ce39cb,d1da59d7-633a-4a4e-bad9-109eac21d5a0,2019-04-23,2020-04-23,,,1103.81
8b83c8a2-dc76-49d7-b039-6ca3d0f4d241,1ed9836b-a869-44d5-82ec-faec52f69b78,2019-05-01,2020-05-01,2019-04-24,2019-05-01,1404.57
0473b7ad-bf3e-443f-abb6-43e5ea8e71ab,8819d888-b121-4176-a83f-69300c6aed1c,2019-04-24,2020-04-24,,,1092.94
c57f3acf-e1a3-4da8-9f64-c756140a7497,f066dfe6-8c0c-4ac0-afee-86bbff457f84,2019-04-24,2020-04-24,,,910.35
1ca98741-a44e-49e4-90ba-e9cae4856819,01fa3fd8-5800-4cd6-9061-b167f9c243fb,2019-04-24,2020-04-24,,,1006.6
d1a4f127-a3fc-4d7c-a189-7e5e428608a2,590382c2-0daa-4d2d-9992-44b7918afdad,,,2019-04-25,2019-05-02,
5c08d4a2-441d-45a0-b953-a476e9ea44a5,4aa8d0eb-db88-4804-866d-7ef6428ece03,2019-05-02,2020-05-02,2019-04-25,2019-05-02,791.55
5e896a6b-dc0c-4502-9e00-4e0fb4b54507,48888868-159e-479b-b37c-b34c8534165f,2019-04-25,2020-04-25,,,1410.1
1526589f-1455-47cc-a023-dcacd97bb1b6,d93beda2-352c-482d-87db-59549adb2670,2019-04-25,2020-04-25,,,1321.43
b469e265-2725-4e51-8a34-dbbd289f2dbf,0d638c31-d9eb-4705-bd45-3d11bebaeacc,2019-04-25,2020-04-25,,,1376.72
a6c882c0-b1bf-4928-9616-4fab03dc75d4,c54e26bf-2a6a-4ea4-a724-1c84aa586977,,,2019-04-25,2019-05-02,
48c7b8c9-2710-4ca6-be64-b548969393e2,856c2226-d39f-4cce-865e-66f2ddc22395,2019-04-26,2020-04-26,,,1014.75
066ce201-cfeb-4e5d-b441-f87bafaa3756,513233bf-b433-4407-9ee7-50e04b81a038,2019-04-26,2020-04-26,,,975.27
1c64059f-78a4-4282-a93b-4bf86c4ebf69,1c85f906-0a8a-48e0-8c29-831e8319235a,2019-05-03,2020-05-03,2019-04-26,2019-05-03,866.68
de4e5260-1797-4d19-9376-ccf97543c4c6,8ae2caa3-f039-479b-a3da-3ed1621ee6a5,2019-05-03,2020-05-03,2019-04-26,2019-05-03,794.68
007301c7-0db9-41d1-8cdd-eeb7ddf603e9,f6f0b5e8-a2b5-4136-a140-a3f37db4859a,2019-05-03,2020-05-03,2019-04-26,2019-05-03,821.24
f84cd3a2-4c79-44e2-8492-a563b067fb2c,f24e309e-54e5-4879-95a5-fbce13fed258,,,2019-04-26,2019-05-03,
a61fc8ff-5f92-4170-abca-691df9faf27f,28a71c07-3c49-47a0-b0dc-55820ba17d30,2019-04-26,2020-04-26,,,671.61
f1b43e88-6579-4825-a9b9-59c44b62d2a8,8dcb7a51-b711-46f4-9445-8f15e994167a,2019-05-04,2020-05-04,2019-04-27,2019-05-04,1590.97
7aa905c4-55e8-4385-993b-dc88c8e12251,c8a4e535-b1bf-4eee-aac5-789cfed9557f,2019-05-04,2020-05-04,2019-04-27,2019-05-04,1083.56
10241734-0c86-4de7-91a4-071c5431a2ac,306238e5-e41c-4da3-bc8a-25da8f50b6f0,,,2019-04-28,2019-05-05,
9fedf29b-532d-4f58-8b4a-5ea3a7c7515b,8cc7cda2-9c49-4aa6-ad98-b48c6330af5f,2019-04-28,2020-04-28,,,747.97
96e21297-151b-445b-b345-b10d1dfba25d,24750b4c-55ca-417f-a5e1-7379416d084b,2019-05-05,2020-05-05,2019-04-28,2019-05-05,990.43
7b50838a-0ba8-4089-b596-79e12cfc5d2c,49715eee-62f3-472e-bd9e-78159b943818,,,2019-04-29,2019-05-06,
46a1b7e2-0463-480c-bb4e-66fcc3c57f05,932bfaf8-b616-4aff-84c3-0cdd984b7b54,,,2019-04-29,2019-05-06,
e978382d-6099-4345-8d10-20b38e3ed94c,39a566a8-53c8-47d6-8c02-facde57c28e5,2019-04-30,2020-04-30,,,1068.44
949eb046-aa09-4269-9b99-c329b480ab42,8b17f2f8-112e-4df2-a9fb-634b29ef3d33,,,2019-04-30,2019-05-07,
37ad6840-e309-40bd-bac1-c017bc601799,27fa0d82-67e9-4553-a52e-170b35e5ac6f,,,2019-04-30,2019-05-07,
60849697-527e-4151-b608-7586f08e30bd,2dff5dbf-9a57-4bbc-9990-6d9b85a95f2c,2019-05-07,2020-05-07,2019-04-30,2019-05-07,762.8
b41e2c9f-ddb1-481d-9db3-a16e043eff21,78bc787a-743c-4a42-9d3f-9e6d4d847623,,,2019-04-30,2019-05-07,
5745b75c-0f49-4adf-936e-83b3a5e094a5,16b268c7-bfcc-4ee9-8454-17b87f9d543a,2019-05-01,2020-05-01,,,1199.14
7925cd99-3845-4c4f-b553-f87d2c432a70,56b000c2-51b5-45ed-9125-7835ab5c8b18,,,2019-05-01,2019-05-08,
cf382a85-b312-4eb5-9e75-6ae0593993be,ff7afd7d-a75e-4b7a-a62c-0b655d9944fd,2019-05-01,2020-05-01,,,1108.33
bf4c4fd0-c668-480c-93db-26777fa4ac43,c6cdcf71-6d6f-4d16-8d43-a6bb982e4bff,2019-05-09,2020-05-09,2019-05-02,2019-05-09,853.29
3ebc9448-d635-49aa-94b9-129f0211098e,4742477d-3875-4680-9b9f-3ec052a4cc5c,2019-05-09,2020-05-09,2019-05-02,2019-05-09,684.84
96137e9c-9604-48fa-9b9f-d6a7c413993c,497ac632-e8b2-4d69-aff2-6db88390dfe7,2019-05-09,2020-05-09,2019-05-02,2019-05-09,956.58
70d0e60c-3fdf-411a-b7ec-a5c25322dbf9,dceb8316-7736-4e91-8ec5-82a9e0aef0f6,2019-05-10,2020-05-10,2019-05-03,2019-05-10,730.7
77a80ad1-d253-46fd-8c8f-87d926eaf551,396e1d9a-9579-4818-a879-b8e5d4535759,,,2019-05-03,2019-05-10,
